status,time,card_type,city,amount,id
failed,2025-09-27 02:37:00,MastCard,Shiraz,-5000.0,33
fail,2025-09-02 23:17:00,Visa,Tabriz,914282.0,81
success,2025-09-19 21:23:00,VISA,Tehran ,471227.0,56
fail,2025-09-01 09:09:00,Visa,karaj,1.0,29
fail,2025-09-25 04:04:00,Discover,Tehran,-5000.0,53
fail,2025-09-29 11:11:00,MastCard,Ahvaz,-5000.0,40
success,2025-09-07 10:05:00,Visa,Isfahan,914465.0,74
failed,2025-09-17 08:08:00,Visa,Ahvaz,100.5,18
fail,2025-09-03 07:08:00,Visa,Ahvaz,-999999.0,47
fail,2025-09-20 02:20:00,Amex,Tehran,450000.0,13
success,2025-09-20 00:00:00,Master-Card,Shiraz,333333.0,27
success,2025-09-21 14:11:00,Amex,THR,1502601.0,62
failed,2025-09-30 17:07:00,Amex,Tabriz,100.5,74
Success,2025-09-03 14:11:00,Discover,Tehran,0.0,97
failed,2025-09-03 22:27:00,Visa,Tehran,471227.0,45
success,2025-09-17 01:01:00,Visa,Tehran,1427657.0,3
failed,2025-09-07 16:40:00,Master-Card,Tehran,-1.0,22
success,2025-09-27 19:29:00,Visa,Tabriz,177050.0,27
fail,2025-09-26 07:08:00,visa,Tabriz,1000.0,55
fail,2025-09-14 13:13:00,Visa,Tehran,1578078.0,67
fail,2025-09-17 18:45:00,MastCard,Shiraz,452545.0,33
fail,2025-09-18 05:56:00,Master Card,nan,914465.0,2
fail,2025-09-13 21:21:00,Discover,TEHRAN,100.5,75
fail,2025-09-20 09:45:00,MastCard,Tabriz,914465.0,46
failed,2025-09-29 08:08:00,Discover,Ahvaz,100.5,74
Success,2025-09-20 02:37:00,Discover,tehr@n,1578078.0,33
success,2025-09-21 02:37:00,Visa,TEHRAN,914465.0,58
failed,2025-09-27 13:10:00,Vsa,THR,914465.0,7
fail,2025-09-18 08:08:00,Discover,Ahvaz,443463.0,15
failed,2025-09-04 21:23:00,Discover,Tabriz,850000.0,26
success,2025-09-01 05:23:00,visa,Tehran,976246.0,11
fail,2025-09-18 22:27:00,Discover,Mashhad,177050.0,38
fail,2025-09-01 16:40:00,MasterCard,Tehran,177050.0,27
fail,2025-09-26 01:01:00,visa,nan,0.0,7
fail,2025-09-26 13:13:00,Discover,Isfahan,-5000.0,1
fail,2025-09-13 23:59:00,Discover,tehr@n,12345.0,74
fail,2025-09-20 04:40:00,Vsa,Ahvaz,900000.0,21
fail,2025-09-20 23:17:00,Discover,Isfahan,9999999999.0,79
fail,2025-09-23 16:16:00,Discover,Tehran,976246.0,30
succeed,2025-09-10 16:40:00,MasterCard,Tabriz,1883871.0,95
fail,2025-09-27 21:23:00,MastCard,Shiraz,9999999999.0,8
fail,2025-09-11 18:45:00,Visa,karaj,50200.0,89
success,2025-09-09 14:30:00,Discover,Tehran ,-999999.0,83
failed,2025-09-09 14:55:00,Discover,Tehran,-5000.0,3
fail,2025-09-05 19:19:00,Discover,Tehran,914282.0,55
failed,2025-09-26 19:29:00,Amex,Tehran,250000.0,15
fail,2025-09-01 05:23:00,Discover,Tabriz,1463119.0,36
fail,2025-09-17 02:30:00,Amex,karaj,914465.0,6
fail,2025-09-22 07:32:00,MasterCard,Tehran,50200.0,42
success,2025-09-02 18:00:00,Visa,Qom,585954.0,50
fail,2025-09-24 13:13:00,Discover,Mashhad,583952.0,18
success,2025-09-13 03:00:00,Visa,Tabriz,450000.0,83
fail,2025-09-09 14:00:00,Visa,Shiraz,333333.0,50
success,2025-09-29 12:44:00,Amex,Mashhad,850000.0,30
fail,2025-09-04 08:08:00,MastCard,Isfahan,177050.0,77
success,2025-09-05 15:45:00,Visa,Karaj,471227.0,39
success,2025-09-11 05:56:00,Amex,Tabriz,0.0,12
success,2025-09-24 19:51:00,visa,Shiraz,1305967.0,99
fail,2025-09-19 07:32:00,Visa,tehr@n,1000.0,59
failed,2025-09-21 02:24:00,MasterCard,Karaj,0.0,76
success,2025-09-03 12:34:00,MastCard,Isfahan,63489.0,44
fail,2025-09-12 18:12:00,Visa,Ahvaz,443463.0,89
FAIL,2025-09-26 07:08:00,Vsa,karaj,9999999999.0,4
success,2025-09-19 07:08:00,VISA,Tabriz,177050.0,36
success,2025-09-19 00:00:00,Visa,Karaj,300000.0,48
fail,2025-09-13 14:30:00,Vsa,Isfahan,419089.0,14
success,2025-09-28 12:44:00,Discover,karaj,850000.0,81
fail,2025-09-07 03:27:00,Visa,Tabriz,205000.0,49
success,2025-09-15 02:20:00,MasterCard,tehr@n,0.0,67
success,2025-09-23 19:51:00,Visa,Qom,1387769.0,88
success,2025-09-07 07:08:00,MasterCard,Isfahan,1768588.0,77
fail,2025-09-26 11:11:00,Visa,Isfahan,850000.0,9
failed,2025-09-08 09:00:00,MastCard,Isfahan,1.0,21
fail,2025-09-05 14:11:00,MasterCard,Tehran,300000.0,72
success,2025-09-21 19:40:00,MasterCard,Tehran,63489.0,81
success,2025-09-14 14:30:00,Visa,Tabriz,1305967.0,16
success,2025-09-04 03:00:00,Discover,Mashhad,50200.0,16
fail,2025-09-23 16:16:00,Visa,Isfahan,100.5,28
fail,2025-09-10 21:10:00,MastCard,Tehran,9999999999.0,51
fail,2025-09-20 07:07:00,Visa,Qom,914465.0,56
success,2025-09-15 19:19:00,Amex,Tehran,976246.0,80
fail,2025-09-18 14:02:00,Discover,Tabriz,976246.0,57
success,2025-09-20 21:23:00,Amex,Tehran,1768588.0,52
success,2025-09-13 23:59:00,MasterCard,Mashhad,585954.0,46
fail,2025-09-29 23:17:00,MasterCard,Tehran,1768588.0,78
fail,2025-09-08 02:24:00,MastCard,Tabriz,443463.0,38
fail,2025-09-09 02:24:00,MasterCard,Mashhad,1050805.0,84
fail,2025-09-16 02:37:00,Vsa,Tehran,12345.0,48
success,2025-09-19 15:45:00,MastCard,Mashhad,976246.0,41
success,2025-09-16 00:00:00,MasterCard,Isfahan,914465.0,99
success,2025-09-07 23:59:00,Master-Card,THR,100.5,59
fail,2025-09-14 10:05:00,Vsa,Ahvaz,0.0,94
Success,2025-09-28 08:08:00,MasterCard,nan,774681.0,67
fail,2025-09-14 21:10:00,Visa,Mashhad,-5000.0,74
fail,2025-09-25 11:11:00,Amex,Qom,100000.0,84
success,2025-09-27 02:37:00,Discover,tehr@n,471227.0,66
failed,2025-09-04 16:40:00,MasterCard,Isfahan,471227.0,27
fail,2025-09-26 16:16:00,Amex,Qom,100.5,32
success,2025-09-15 18:00:00,Amex,Isfahan,9999999999.0,56
failed,2025-09-03 04:40:00,MastCard,Qom,976246.0,10
success,2025-09-05 18:00:00,MastCard,Tehran,545116.0,40
fail,2025-09-01 14:02:00,Visa,Ahvaz,583952.0,17
failed,2025-09-03 02:30:00,Visa,ThRan,1768588.0,58
success,2025-09-15 15:45:00,Amex,Tehran,443463.0,98
success,2025-09-24 12:34:00,MasterCard,Ahvaz,9999999999.0,6
success,2025-09-27 13:13:00,MastCard,Tabriz,450000.0,39
FAIL,2025-09-08 11:11:00,Visa,Tehran,100000.0,18
success,2025-09-29 14:02:00,Visa,Karaj,300000.0,73
fail,2025-09-04 09:45:00,Amex,Tehran,650000.0,72
success,2025-09-02 02:30:00,MasterCard,Mashhad,200000.0,90
fail,2025-09-29 12:12:00,Discover,Tehran,1387769.0,96
fail,2025-09-24 19:51:00,MasterCard,Qom,1768588.0,42
success,2025-09-24 02:30:00,Visa,Mashhad,1387769.0,4
fail,2025-09-10 10:48:00,Visa,TEHRAN,250000.0,20
success,2025-09-04 21:23:00,Visa,Karaj,0.0,28
failed,2025-09-03 14:02:00,Amex,Tehran,583952.0,40
success,2025-09-02 02:54:00,Master-Card,Isfahan,0.0,65
failed,2025-09-25 13:13:00,Discover,tehr@n,-5000.0,44
fail,2025-09-17 02:37:00,Visa,Karaj,412308.0,23
failed,2025-09-23 23:59:00,MastCard,Qom,471227.0,57
failed,2025-09-21 02:30:00,Master-Card,Qom,200000.0,47
fail,2025-09-24 17:17:00,Visa,Isfahan,976246.0,13
fail,2025-09-20 10:48:00,Discover,Qom,1305967.0,16
fail,2025-09-23 07:07:00,Visa,Ahvaz,0.0,91
failed,2025-09-13 11:11:00,Visa,Tehran,1578078.0,55
failed,2025-09-05 19:40:00,Amex,Tehran ,452545.0,96
fail,2025-09-30 01:01:00,VISA,Tabriz,914465.0,65
success,2025-09-21 11:11:00,MastCard,Mashhad,443463.0,81
fail,2025-09-30 03:27:00,visa,Tehran,100.5,16
success,2025-09-09 18:00:00,MasterCard,Qom,177050.0,37
succeed,2025-09-25 03:27:00,Master-Card,Isfahan,123456.0,52
fail,2025-09-29 02:37:00,Visa,Tabriz,177050.0,10
Success,2025-09-25 00:00:00,Visa,ThRan,1782689.0,38
failed,2025-09-28 02:37:00,MastCard,Isfahan,471227.0,44
FAIL,2025-09-22 19:19:00,Discover,Isfahan,0.0,96
fail,2025-09-06 03:27:00,Discover,Mashhad,1158713.0,74
fail,2025-09-05 23:59:00,MastCard,Tehran,100000.0,54
fail,2025-09-25 02:30:00,Discover,Isfahan,0.0,99
success,2025-09-10 21:21:00,Amex,Isfahan,-5000.0,51
success,2025-09-08 01:01:00,Discover,Mashhad,-999999.0,52
fail,2025-09-07 21:23:00,Vsa,THR,1578078.0,70
failed,2025-09-07 07:08:00,Discover,Tehran,452545.0,93
fail,2025-09-06 09:00:00,MasterCard,Shiraz,-999999.0,93
fail,2025-09-21 21:10:00,Visa,Tehran,300000.0,59
success,2025-09-29 11:11:00,Vsa,Tabriz,471227.0,13
fail,2025-09-20 16:40:00,Amex,Mashhad,1883871.0,41
fail,2025-09-03 12:12:00,Visa,Tehran,914465.0,12
fail,2025-09-19 03:00:00,Visa,Qom,9999999999.0,50
failed,2025-09-22 07:07:00,Discover,Tabriz,-5000.0,57
failed,2025-09-15 04:04:00,Amex,nan,774681.0,50
success,2025-09-04 11:11:00,Amex,Shiraz,976246.0,57
success,2025-09-28 23:59:00,Discover,Tabriz,-999999.0,54
success,2025-09-12 18:45:00,MastCard,Tehran,583952.0,66
fail,2025-09-06 12:12:00,Master-Card,Tehran,100000.0,8
success,2025-09-19 14:02:00,Visa,Tehran,412308.0,63
success,2025-09-04 05:56:00,MasterCard,Karaj,471227.0,9
success,2025-09-15 19:19:00,Amex,THR,1782689.0,60
success,2025-09-09 19:29:00,Amex,Tehran,-5000.0,63
success,2025-09-05 18:00:00,Visa,Isfahan,1782689.0,72
fail,2025-09-13 03:00:00,Visa,Isfahan,1883871.0,3
failed,2025-09-23 10:48:00,Visa,Shiraz,1387769.0,73
fail,2025-09-26 18:00:00,Amex,Tehran,200000.0,13
failed,2025-09-18 20:33:00,Amex,tehr@n,205000.0,9
fail,2025-09-30 09:00:00,Visa,Karaj,1782689.0,96
fail,2025-09-30 09:09:00,Discover,tehr@n,-999999.0,90
success,2025-09-05 14:00:00,Discover,Tabriz,177050.0,52
fail,2025-09-25 23:17:00,Vsa,Qom,1578078.0,62
failed,2025-09-16 10:48:00,Visa,Karaj,177050.0,8
success,2025-09-27 02:37:00,Amex,Karaj,1158713.0,96
success,2025-09-19 02:20:00,Vsa,Tehran,1387769.0,45
fail,2025-09-14 23:59:00,Vsa,nan,100.5,53
fail,2025-09-25 03:27:00,Amex,TEHRAN,976246.0,63
fail,2025-09-30 23:17:00,Discover,Tehran,9999999999.0,96
success,2025-09-16 11:11:00,Vsa,Qom,976246.0,81
success,2025-09-27 12:12:00,MastCard,Tabriz,123456.0,57
success,2025-09-15 12:44:00,MastCard,THR,200000.0,54
succeed,2025-09-22 13:13:00,Visa,Karaj,343679.0,19
success,2025-09-04 02:30:00,Visa,Tabriz,5000.0,67
Success,2025-09-07 13:13:00,MastCard,Tehran,1768588.0,46
fail,2025-09-16 06:30:00,Master Card,Tabriz,914465.0,95
fail,2025-09-24 23:59:00,Vsa,Tehran,850000.0,10
fail,2025-09-22 14:30:00,Vsa,Tehran,0.0,94
fail,2025-09-21 15:45:00,MasterCard,Shiraz,12345.0,18
success,2025-09-22 05:56:00,Discover,Karaj,585954.0,12
success,2025-09-21 00:00:00,MastCard,Mashhad,300000.0,49
success,2025-09-08 09:45:00,MastCard,Qom,-5000.0,23
success,2025-09-17 02:54:00,MastCard,Tehran,-1.0,62
FAIL,2025-09-16 09:09:00,Master Card,Tabriz,-5000.0,11
failed,2025-09-27 12:12:00,Discover,Karaj,0.0,73
fail,2025-09-23 21:23:00,Visa,Isfahan,0.0,56
fail,2025-09-10 16:16:00,Master-Card,Isfahan,-999999.0,89
fail,2025-09-10 20:20:00,Visa,Tehran,9999999999.0,90
fail,2025-09-27 02:30:00,MastCard,Qom,471227.0,55
success,2025-09-02 12:44:00,Master-Card,karaj,100.5,25
success,2025-09-30 21:23:00,Discover,Mashhad,-5000.0,9
fail,2025-09-09 20:33:00,Vsa,Tehran,450000.0,12
success,2025-09-17 07:32:00,Discover,karaj,1000.0,11
success,2025-09-11 08:59:00,Vsa,Tehran,-5000.0,38
fail,2025-09-10 08:08:00,Visa,Mashhad,-999999.0,28
fail,2025-09-22 04:15:00,Amex,Tabriz,-5000.0,8
failed,2025-09-25 02:37:00,MastCard,tehr@n,200000.0,74
success,2025-09-17 03:00:00,MasterCard,Karaj,443463.0,90
fail,2025-09-04 23:59:00,MastCard,Qom,650000.0,47
fail,2025-09-16 23:17:00,nan,Shiraz,900000.0,36
fail,2025-09-20 02:30:00,MastCard,Mashhad,585954.0,50
fail,2025-09-15 19:51:00,VISA,Tehran,0.0,9
failed,2025-09-25 02:37:00,MasterCard,Karaj,0.0,60
fail,2025-09-27 14:02:00,MasterCard,Mashhad,1000.0,72
fail,2025-09-21 18:12:00,Discover,Shiraz,1768588.0,67
fail,2025-09-05 06:06:00,visa,Tehran,0.0,53
success,2025-09-06 09:45:00,Visa,Tehran,250000.0,82
fail,2025-09-17 09:45:00,Discover,Qom,250000.0,100
fail,2025-09-01 06:30:00,Discover,Mashhad,-5000.0,17
success,2025-09-25 02:54:00,Discover,Tabriz,-999999.0,53
success,2025-09-19 09:09:00,nan,Tabriz,9999999999.0,28
fail,2025-09-04 02:37:00,Discover,Shiraz,100.5,63
fail,2025-09-17 06:30:00,nan,Tehran,1578078.0,15
failed,2025-09-09 21:23:00,MasterCard,Isfahan,471227.0,19
FAIL,2025-09-24 21:10:00,Master-Card,Mashhad,177050.0,87
fail,2025-09-02 14:30:00,MasterCard,Tabriz,850000.0,70
fail,2025-09-08 09:00:00,Discover,karaj,-5000.0,47
fail,2025-09-15 07:08:00,MasterCard,Tehran,0.0,71
success,2025-09-07 13:13:00,MasterCard,THR,0.0,48
success,2025-09-27 07:32:00,Discover,Karaj,-5000.0,73
success,2025-09-06 21:10:00,Discover,Mashhad,443463.0,20
success,2025-09-01 19:19:00,Visa,TEHRAN,99999.0,37
failed,2025-09-15 07:07:00,Discover,Karaj,250000.0,75
failed,2025-09-23 06:30:00,Amex,tehr@n,100.5,2
failed,2025-09-26 14:00:00,Discover,Mashhad,9999999999.0,64
success,2025-09-07 10:48:00,MastCard,Mashhad,914282.0,87
fail,2025-09-29 07:07:00,visa,Mashhad,545116.0,36
success,2025-09-30 16:16:00,Discover,Tehran,1472823.0,5
success,2025-09-25 04:04:00,MasterCard,TEHRAN,0.0,64
success,2025-09-17 04:04:00,Visa,Shiraz,1050805.0,7
fail,2025-09-02 09:45:00,Discover,Shiraz,0.0,70
success,2025-09-27 21:23:00,MastCard,TEHRAN,0.0,22
success,2025-09-09 22:27:00,Visa,nan,471227.0,74
success,2025-09-29 19:51:00,Visa,Tehran,-5000.0,46
fail,2025-09-09 23:59:00,Discover,Ahvaz,177050.0,40
success,2025-09-13 18:45:00,Vsa,Qom,0.0,61
fail,2025-09-06 15:45:00,Amex,Mashhad,-999999.0,46
failed,2025-09-06 02:54:00,Master Card,Tehran ,1463119.0,84
success,2025-09-20 23:17:00,Master-Card,THR,0.0,28
fail,2025-09-20 13:13:00,Visa,Karaj,-5000.0,88
fail,2025-09-21 19:29:00,Visa,Isfahan,100000.0,35
success,2025-09-03 10:48:00,MasterCard,Shiraz,177050.0,1
fail,2025-09-17 18:12:00,MasterCard,Mashhad,1158713.0,29
succeed,2025-09-17 08:59:00,MasterCard,Tabriz,471227.0,9
success,2025-09-12 21:23:00,Visa,Mashhad,300000.0,9
fail,2025-09-16 12:12:00,Visa,Tabriz,650000.0,22
success,2025-09-15 11:11:00,Visa,Mashhad,1.0,63
fail,2025-09-13 11:11:00,Master-Card,Karaj,1.0,66
failed,2025-09-23 07:08:00,Master Card,Tehran,1050805.0,80
fail,2025-09-01 11:11:00,Visa,Ahvaz,583952.0,58
succeed,2025-09-17 03:27:00,Visa,Tehran,1768588.0,70
success,2025-09-03 14:30:00,Visa,Mashhad,-999999.0,55
failed,2025-09-26 18:00:00,Master-Card,Qom,300000.0,13
fail,2025-09-15 04:04:00,Master Card,Ahvaz,123456.0,98
fail,2025-09-04 23:59:00,Discover,Ahvaz,976246.0,19
success,2025-09-04 13:10:00,Discover,Isfahan,412308.0,79
success,2025-09-18 16:40:00,Discover,Tehran,443463.0,33
fail,2025-09-17 02:37:00,MasterCard,Karaj,1768588.0,74
fail,2025-09-19 08:08:00,MastCard,Mashhad,1472823.0,65
fail,2025-09-11 14:30:00,MasterCard,Tabriz,1387769.0,60
success,2025-09-20 00:00:00,Master Card,Tabriz,585954.0,12
fail,2025-09-03 19:51:00,Visa,Tehran,205000.0,43
fail,2025-09-08 07:32:00,Vsa,Tabriz,1387769.0,94
fail,2025-09-14 21:23:00,Discover,Mashhad,0.0,17
success,2025-09-26 21:23:00,Discover,Mashhad,412308.0,68
fail,2025-09-01 04:40:00,MastCard,Qom,1427657.0,29
FAIL,2025-09-14 13:10:00,nan,Isfahan,120000.0,55
fail,2025-09-02 11:11:00,MastCard,TEHRAN,419089.0,7
Success,2025-09-29 03:00:00,Vsa,Mashhad,12345.0,44
success,2025-09-23 07:08:00,MastCard,Isfahan,583952.0,77
fail,2025-09-04 14:55:00,Discover,Tehran,914282.0,5
fail,2025-09-24 14:11:00,MastCard,Qom,200000.0,60
success,2025-09-27 15:45:00,Vsa,Qom,1.0,6
success,2025-09-29 19:19:00,MasterCard,Qom,-999999.0,99
success,2025-09-19 04:04:00,MasterCard,THR,914282.0,7
fail,2025-09-06 06:06:00,MastCard,Ahvaz,0.0,46
Success,2025-09-25 13:13:00,Vsa,THR,1.0,57
succeed,2025-09-01 05:56:00,Discover,Tehran,250000.0,54
success,2025-09-17 09:00:00,Vsa,Tabriz,1387769.0,93
success,2025-09-08 07:32:00,Vsa,Tabriz,1472823.0,46
success,2025-09-19 16:40:00,Discover,Shiraz,419089.0,10
fail,2025-09-21 19:40:00,MastCard,Mashhad,1305967.0,4
fail,2025-09-01 02:30:00,Visa,Ahvaz,200000.0,67
success,2025-09-05 05:56:00,Visa,Isfahan,850000.0,25
failed,2025-09-27 08:08:00,Amex,Tabriz,200000.0,88
fail,2025-09-16 13:13:00,Master-Card,Tabriz,1883871.0,92
success,2025-09-06 19:51:00,Visa,Tehran,976246.0,78
failed,2025-09-08 11:11:00,Vsa,Tehran,1427657.0,61
fail,2025-09-13 14:02:00,MasterCard,Tabriz,585954.0,38
fail,2025-09-16 21:10:00,Master-Card,Tehran,545116.0,32
success,2025-09-30 07:07:00,Vsa,Karaj,177050.0,23
fail,2025-09-03 21:21:00,Master-Card,Isfahan,-5000.0,37
fail,2025-09-19 05:56:00,Vsa,Tehran,471227.0,3
fail,2025-09-12 14:02:00,Vsa,Isfahan,343679.0,100
fail,2025-09-16 11:11:00,Visa,TEHRAN,1883871.0,13
failed,2025-09-27 06:06:00,Discover,Mashhad,-5000.0,34
success,2025-09-11 05:56:00,Discover,ThRan,419089.0,89
success,2025-09-10 19:51:00,MastCard,Qom,-999999.0,65
success,2025-09-25 19:29:00,Visa,Tehran ,450000.0,76
Success,2025-09-20 17:17:00,Visa,Tehran,0.0,8
fail,2025-09-04 07:07:00,Master-Card,Tabriz,123456.0,83
fail,2025-09-12 02:24:00,MastCard,Karaj,-5000.0,9
FAIL,2025-09-23 00:00:00,Master-Card,ThRan,250000.0,28
Success,2025-09-02 01:01:00,Visa,karaj,120000.0,78
fail,2025-09-24 19:40:00,MasterCard,Qom,443463.0,92
fail,2025-09-22 02:37:00,Discover,Tehran,1578078.0,18
success,2025-09-19 13:10:00,Visa,Isfahan,583952.0,42
fail,2025-09-25 20:33:00,Discover,Tehran,450000.0,41
success,2025-09-05 10:48:00,Discover,Tabriz,250000.0,70
fail,2025-09-08 06:30:00,Visa,Tabriz,976246.0,33
fail,2025-09-07 06:30:00,Amex,Isfahan,1463119.0,90
success,2025-09-14 06:30:00,Discover,karaj,0.0,77
Success,2025-09-24 20:20:00,Visa,Tehran,0.0,54
success,2025-09-23 17:17:00,MastCard,Tabriz,471227.0,88
fail,2025-09-03 12:12:00,MastCard,Tabriz,1578078.0,36
succeed,2025-09-18 22:27:00,Vsa,Tabriz,-999999.0,98
success,2025-09-16 14:11:00,MasterCard,Isfahan,0.0,85
fail,2025-09-23 11:11:00,VISA,Tabriz,471227.0,99
fail,2025-09-19 20:33:00,nan,tehr@n,250000.0,56
fail,2025-09-19 05:56:00,Amex,Isfahan,419089.0,17
success,2025-09-18 10:05:00,MasterCard,Tehran,1768588.0,10
success,2025-09-20 17:17:00,Visa,Mashhad,545116.0,88
fail,2025-09-16 18:00:00,MastCard,Tehran,0.0,44
fail,2025-09-08 07:08:00,Amex,Tabriz,443463.0,2
fail,2025-09-28 22:27:00,nan,Tabriz,471227.0,100
success,2025-09-01 17:17:00,Amex,Tehran,585954.0,14
fail,2025-09-17 21:10:00,visa,Karaj,976246.0,41
fail,2025-09-12 06:30:00,Master-Card,Ahvaz,1387769.0,2
Success,2025-09-30 03:27:00,Master Card,Isfahan,1578078.0,19
success,2025-09-21 10:48:00,Discover,Karaj,900000.0,80
fail,2025-09-11 02:54:00,Visa,Isfahan,452545.0,90
success,2025-09-05 20:20:00,Vsa,Tehran,177050.0,1
fail,2025-09-27 20:20:00,Vsa,Isfahan,452545.0,2
success,2025-09-12 12:44:00,Visa,Qom,583952.0,27
success,2025-09-17 21:21:00,MastCard,Tehran,585954.0,2
success,2025-09-06 13:13:00,Amex,Shiraz,0.0,95
success,2025-09-01 02:30:00,Visa,Karaj,0.0,51
fail,2025-09-05 16:40:00,MasterCard,THR,1427657.0,10
success,2025-09-25 23:17:00,nan,Tehran,0.0,19
fail,2025-09-28 17:17:00,MasterCard,Tehran,200000.0,80
fail,2025-09-14 14:55:00,Vsa,Tehran,1472823.0,13
Success,2025-09-05 08:59:00,Visa,TEHRAN,0.0,48
success,2025-09-22 12:44:00,MastCard,Ahvaz,-999999.0,56
FAIL,2025-09-24 19:51:00,Master Card,karaj,976246.0,72
fail,2025-09-27 03:27:00,MasterCard,Mashhad,583952.0,56
success,2025-09-01 07:07:00,Discover,Mashhad,0.0,50
fail,2025-09-30 18:12:00,Amex,Tabriz,545116.0,96
success,2025-09-18 12:44:00,nan,karaj,412308.0,45
fail,2025-09-16 00:00:00,Visa,karaj,-5000.0,90
fail,2025-09-09 21:23:00,MasterCard,Isfahan,250000.0,59
fail,2025-09-19 15:45:00,Visa,Tabriz,250000.0,39
success,2025-09-22 06:30:00,MasterCard,Karaj,100.5,21
fail,2025-09-05 21:23:00,MasterCard,Tehran,914465.0,55
failed,2025-09-27 10:05:00,Master Card,THR,343679.0,57
fail,2025-09-02 06:30:00,MasterCard,Mashhad,-999999.0,41
fail,2025-09-30 06:06:00,Amex,Isfahan,545116.0,94
fail,2025-09-15 07:08:00,Master-Card,Shiraz,250000.0,70
FAIL,2025-09-07 10:48:00,Discover,Shiraz,123456.0,82
fail,2025-09-04 10:48:00,MastCard,Tabriz,63489.0,49
fail,2025-09-01 02:30:00,MastCard,tehr@n,0.0,44
success,2025-09-13 06:30:00,Discover,ThRan,-5000.0,35
fail,2025-09-20 07:32:00,Visa,Mashhad,1387769.0,92
success,2025-09-22 19:29:00,MasterCard,Qom,250000.0,5
fail,2025-09-07 12:12:00,Discover,Qom,1578078.0,71
success,2025-09-15 17:17:00,Discover,Mashhad,583952.0,74
fail,2025-09-23 04:15:00,VISA,tehr@n,300000.0,74
success,2025-09-14 09:09:00,MasterCard,Tabriz,1782689.0,51
success,2025-09-23 10:05:00,Master-Card,Tehran,1768588.0,57
success,2025-09-19 04:40:00,Visa,tehr@n,1578078.0,58
success,2025-09-22 06:30:00,Master Card,Tabriz,914282.0,93
Success,2025-09-29 11:11:00,Vsa,Ahvaz,1387769.0,36
fail,2025-09-24 08:08:00,Vsa,Tabriz,99999.0,10
fail,2025-09-20 14:11:00,Discover,Tehran ,419089.0,50
success,2025-09-29 13:13:00,MasterCard,Ahvaz,419089.0,100
success,2025-09-24 14:11:00,Amex,TEHRAN,177050.0,100
fail,2025-09-18 19:51:00,Vsa,tehr@n,12345.0,37
success,2025-09-10 09:45:00,Master-Card,Tehran,1050805.0,20
fail,2025-09-09 14:11:00,Visa,Isfahan,100.5,13
success,2025-09-25 07:32:00,Master-Card,Shiraz,1387769.0,75
failed,2025-09-08 00:00:00,nan,Ahvaz,1305967.0,19
success,2025-09-26 00:00:00,Amex,Tabriz,1578078.0,93
fail,2025-09-30 20:20:00,Visa,TEHRAN,63489.0,56
success,2025-09-29 22:27:00,Vsa,Tabriz,914282.0,45
success,2025-09-10 21:10:00,Amex,THR,914282.0,60
fail,2025-09-17 04:15:00,Vsa,Mashhad,343679.0,68
success,2025-09-02 13:13:00,Vsa,Mashhad,976246.0,57
FAIL,2025-09-06 14:11:00,Visa,Isfahan,585954.0,54
fail,2025-09-26 12:44:00,Amex,Tehran,1387769.0,37
fail,2025-09-05 16:16:00,MasterCard,Isfahan,100000.0,83
fail,2025-09-28 09:09:00,Master Card,Isfahan,177050.0,37
success,2025-09-30 18:12:00,Discover,Mashhad,343679.0,14
Success,2025-09-09 14:30:00,Visa,Karaj,1472823.0,96
success,2025-09-05 03:00:00,Master-Card,Isfahan,100.5,93
fail,2025-09-18 14:02:00,Visa,Isfahan,-5000.0,44
success,2025-09-26 04:15:00,MastCard,TEHRAN,1305967.0,83
success,2025-09-20 10:48:00,Discover,Ahvaz,-999999.0,42
success,2025-09-09 03:27:00,Amex,Tehran,976246.0,1
fail,2025-09-17 21:23:00,Amex,karaj,-5000.0,23
success,2025-09-27 14:11:00,MasterCard,nan,-5000.0,64
success,2025-09-17 20:33:00,VISA,tehr@n,452545.0,28
fail,2025-09-12 18:12:00,Visa,karaj,583952.0,4
success,2025-09-07 02:37:00,Discover,Shiraz,545116.0,41
succeed,2025-09-27 12:12:00,MasterCard,Tabriz,-5000.0,60
fail,2025-09-03 14:11:00,Amex,Shiraz,650000.0,18
FAIL,2025-09-10 02:54:00,MasterCard,Karaj,1472823.0,63
fail,2025-09-02 00:00:00,Visa,Tabriz,-5000.0,61
success,2025-09-25 07:08:00,Master Card,Tabriz,100.5,49
fail,2025-09-03 01:51:00,MasterCard,Isfahan,471227.0,47
fail,2025-09-16 13:10:00,Discover,Shiraz,1.0,39
success,2025-09-02 14:30:00,MasterCard,Tabriz,1305967.0,90
success,2025-09-28 22:27:00,Visa,Qom,419089.0,82
success,2025-09-24 07:08:00,Visa,TEHRAN,0.0,6
success,2025-09-10 09:45:00,Visa,Tabriz,99999.0,83
success,2025-09-06 12:12:00,Visa,Tehran ,1427657.0,53
Success,2025-09-22 02:20:00,Visa,Mashhad,583952.0,76
success,2025-09-26 19:40:00,MasterCard,Tehran,200000.0,25
fail,2025-09-11 13:10:00,Amex,Tehran,1578078.0,100
fail,2025-09-23 22:27:00,Amex,Isfahan,200000.0,65
fail,2025-09-07 02:37:00,Visa,Tabriz,0.0,5
success,2025-09-27 05:56:00,nan,karaj,0.0,65
